"LakeID","LakeTR","train_rmse","test_rmse","Source"
2447,"Cool",1.0151445,1.0886775,"H"
2473,"Cool",0.7542826,0.93975866,"H"
2477,"Cool",0.9248865,1.2529337,"H"
2497,"Cool",0.9796647,1.2069468,"H"
2511,"Frigid",0.95838845,1.0957611,"H"
2516,"Temperate",0.7238098,1.0152898,"H"
2517,"Temperate",0.7911434,1.1613721,"H"
2518,"Temperate",0.74652374,0.9516785,"H"
2559,"Hot",1.728457,2.023435,"H"
2569,"Cool",0.982652,0.92218643,"H"
2594,"Cool",0.8102049,1.070116,"H"
2595,"Cool",0.82440794,1.0725148,"H"
2613,"Frigid",0.83935094,1.3320787,"H"
2616,"Hot",0.7900881,0.943422,"H"
2627,"Cool",0.94847953,1.0894878,"H"
2655,"Cool",1.0763931,1.5517422,"H"
2663,"Cool",0.89616096,1.4073468,"H"
2682,"Cool",1.180057,1.2362431,"H"
2696,"Cool",1.0492495,1.2624242,"H"
2709,"Cool",0.8696948,1.209718,"H"
2731,"Cool",0.7969734,1.2222904,"H"
2750,"Frigid",0.9943705,1.7731696,"H"
2798,"Cool",0.7784602,1.1261946,"H"
2799,"Warm",0.81377673,0.9393985,"H"
2803,"Temperate",1.0690223,1.2590898,"H"
2812,"Warm",0.8147889,1.0088972,"H"
2819,"Cool",0.9713625,1.0188093,"H"
2881,"Cool",1.1724905,1.5163275,"H"
2898,"Warm",0.90640306,1.2664951,"H"
2926,"Cool",0.78246635,1.2041643,"H"
2927,"Warm",0.8058831,0.9142364,"H"
2940,"Cool",1.0209867,1.560629,"H"
2944,"Cool",0.82497776,1.0418582,"H"
2946,"Cool",0.90614045,1.12759,"H"
2955,"Cool",0.8515177,1.0689029,"H"
2978,"Temperate",0.7138289,1.003317,"H"
2985,"Cool",0.86092657,1.0759401,"H"
3097,"Cool",0.8943924,0.9908192,"H"
3109,"Warm",0.79779255,1.0212398,"H"
3133,"Frigid",1.1075325,1.5777961,"H"
3135,"Cool",0.887812,1.0160077,"H"
3188,"Cool",0.8678506,1.0521653,"H"
3200,"Warm",0.927022,1.331983,"H"
3211,"Frigid",0.7398074,1.3303521,"H"
3219,"Frigid",0.7449735,0.99568534,"H"
3231,"Cool",0.8443715,1.1053127,"H"
3243,"Cool",0.8010295,1.2061573,"H"
3281,"Cool",0.77164686,1.0268642,"H"
3307,"Warm",0.65488154,0.8058458,"H"
3365,"Cool",0.78771555,1.0150994,"H"
3379,"Cool",0.7492245,0.9720181,"H"
3394,"Cool",0.8732594,0.9753339,"H"
3397,"Temperate",1.0095339,1.4182024,"H"
3446,"Frigid",1.0839572,1.4668093,"H"
3476,"Temperate",0.9386688,1.1456319,"H"
3478,"Warm",0.8610802,0.97810835,"H"
3500,"Cool",1.0021678,1.1006985,"H"
3570,"Cool",0.74062866,1.0872858,"H"
3587,"Cool",0.9614148,1.2113923,"H"
3614,"Hot",0.79019105,1.0078753,"H"
4292,"Temperate",1.014973,1.1319441,"H"
4503,"Temperate",0.6970971,0.96010107,"H"
5729,"Cool",0.883803,1.167553,"H"
6048,"Temperate",0.9882347,1.1795958,"H"
6785,"Cool",0.77086985,0.9076702,"H"
7739,"Temperate",0.8592194,1.2033798,"H"
8089,"Temperate",1.0031847,1.263008,"H"
10161,"Temperate",0.8322952,1.1258316,"H"
100000003,"Warm",1.0250242,1.022034,"H"
200000001,"Hot",1.6307994,1.8080349,"H"
300000138,"Warm",1.038246,1.2340612,"H"
300000140,"Warm",1.5084188,1.4838676,"H"
300000223,"Frigid",1.1505517,1.7003794,"H"
300000250,"Frigid",1.052536,1.71495,"H"
300000274,"Frigid",0.95248276,1.3400433,"H"
300000311,"Frigid",1.389978,1.7716546,"H"
300000328,"Frigid",1.2197919,2.0404158,"H"
300000337,"Frigid",1.3321394,1.7448114,"H"
300000347,"Frigid",1.344653,1.7386533,"H"
300000349,"Frigid",1.2334316,2.290227,"H"
300000428,"Cool",1.1693577,1.4229807,"H"
300000437,"Cool",1.2998898,1.4977694,"H"
300000525,"Cool",0.994955,1.237987,"H"
300000566,"Cool",0.9880929,1.6281766,"H"
300000654,"Temperate",1.050452,1.28765,"H"
300000704,"Temperate",0.9501046,1.1434674,"H"
300000709,"Temperate",1.0950761,1.3468895,"H"
300000725,"Temperate",1.0403726,1.0516981,"H"
300000727,"Temperate",1.0966252,1.1973282,"H"
300000767,"Temperate",0.7252053,1.0530187,"H"
300000771,"Temperate",1.4651126,1.8639802,"H"
300000772,"Temperate",1.0286589,1.1690277,"H"
300000836,"Warm",0.9605022,1.4462053,"H"
300000946,"Hot",0.84003955,0.88916844,"H"
300000962,"Warm",1.0673085,1.0469311,"H"
300001007,"Frigid",0.6977751,1.21921,"H"
300001024,"Frigid",1.2554951,1.6450005,"H"
300001038,"Frigid",1.3152936,1.2752546,"H"
300001048,"Frigid",1.2709341,1.6925845,"H"
300001053,"Frigid",0.7667422,0.9392399,"H"
300001063,"Frigid",1.3697679,1.7675718,"H"
300001098,"Cool",1.0769846,1.1519166,"H"
300001112,"Cool",1.0279657,1.221171,"H"
300001118,"Cool",1.0086089,1.3444237,"H"
300001127,"Cool",0.9178161,1.0199457,"H"
300001141,"Cool",0.84339553,0.9474945,"H"
300001252,"Temperate",1.3467696,1.4511353,"H"
300001256,"Temperate",0.92871267,1.1601,"H"
300001257,"Temperate",1.2256505,1.5324597,"H"
300001297,"Temperate",1.1012543,1.4897532,"H"
300001323,"Temperate",1.1097819,1.3247328,"H"
300001459,"Frigid",0.8243774,0.9568903,"H"
300001496,"Hot",1.0395689,1.1336358,"H"
300001497,"Hot",0.86163676,1.0529486,"H"
300001503,"Hot",1.0329018,1.2024887,"H"
300001509,"Hot",0.99094814,1.0454088,"H"
300001694,"Warm",0.94100434,1.2648154,"H"
300001695,"Warm",0.8031435,0.9192077,"H"
300001887,"Frigid",0.8886132,1.7496362,"H"
300001914,"Frigid",1.0267715,1.4819019,"H"
300001994,"Frigid",0.7601432,1.4729105,"H"
300002119,"Frigid",1.0581335,1.6119143,"H"
300002123,"Frigid",1.1769398,1.5661032,"H"
300002129,"Frigid",1.0645841,1.5468721,"H"
300002202,"Frigid",0.9407096,1.8657203,"H"
300002332,"Frigid",1.3491461,1.6160378,"H"
300002545,"Frigid",1.0277601,1.2383568,"H"
300002559,"Frigid",1.0154903,1.3996738,"H"
300002685,"Frigid",1.0882137,1.2795004,"H"
300002883,"Frigid",1.1550752,1.8225607,"H"
300002949,"Cool",1.3205298,1.503839,"H"
300003024,"Frigid",0.9730478,1.556629,"H"
300003035,"Frigid",1.0461464,1.501434,"H"
300003237,"Frigid",1.2579095,1.6250799,"H"
300003273,"Frigid",1.1501676,1.6957431,"H"
300003350,"Cool",1.0475644,1.6497816,"H"
300003430,"Frigid",1.2266139,1.6646156,"H"
300003602,"Frigid",1.1730766,1.9888062,"H"
300003644,"Frigid",1.0696791,2.0034735,"H"
300003701,"Frigid",1.1581031,1.7048709,"H"
300003732,"Frigid",1.044736,1.8964616,"H"
300003763,"Frigid",1.1523588,1.6244242,"H"
300003809,"Frigid",1.3318423,2.101142,"H"
300003835,"Cool",1.047451,1.2094253,"H"
300003861,"Frigid",1.1440573,1.7118455,"H"
300003890,"Cool",1.1687354,1.3507938,"H"
300003949,"Cool",1.1050568,1.6342597,"H"
300004104,"Frigid",1.1339921,1.685662,"H"
300004112,"Frigid",1.3092515,1.6269532,"H"
300004151,"Cool",1.1851579,1.7011776,"H"
300004337,"Frigid",1.1371651,1.8199004,"H"
300004437,"Cool",1.0614579,1.6579193,"H"
300004530,"Cool",0.94776314,1.4396079,"H"
300004657,"Cool",1.0904517,1.26913,"H"
300004781,"Cool",1.109586,1.6685123,"H"
300004787,"Cool",1.0624002,1.1367363,"H"
300004793,"Cool",0.9242013,1.2550749,"H"
300004882,"Cool",0.91477525,1.4990361,"H"
300004897,"Cool",0.8470595,1.1012634,"H"
300004974,"Cool",0.82302296,1.2552856,"H"
300004989,"Cool",1.0994375,1.3701113,"H"
300005063,"Cool",1.2633127,1.3123935,"H"
300005336,"Cool",1.0948492,1.4119805,"H"
300005345,"Cool",1.0801711,1.3116533,"H"
300005460,"Cool",0.9963697,1.3124642,"H"
300005648,"Cool",1.1305132,1.3915013,"H"
300005808,"Cool",1.1478108,1.4463391,"H"
300005829,"Cool",1.1346667,1.5555547,"H"
300005839,"Cool",1.3489218,1.6100571,"H"
300005860,"Cool",0.97361225,1.533873,"H"
300005889,"Cool",1.1870837,1.4445446,"H"
300005999,"Cool",1.1091124,1.4518183,"H"
300006033,"Cool",1.000097,1.3815308,"H"
300006162,"Cool",0.98268616,1.3464481,"H"
300006293,"Cool",0.9468071,1.0920458,"H"
300006356,"Cool",0.9540166,1.2555499,"H"
300006407,"Cool",0.9356982,1.2402636,"H"
300006409,"Cool",0.9503591,1.2902393,"H"
300006490,"Cool",1.2170798,1.3129953,"H"
300006584,"Cool",0.8519587,1.0483507,"H"
300006797,"Cool",0.84243697,1.0539355,"H"
300006864,"Cool",1.0958706,1.446842,"H"
300007084,"Cool",1.1793525,1.4573607,"H"
300007173,"Cool",0.98871154,1.4377239,"H"
300007237,"Cool",0.86781955,1.0301406,"H"
300007453,"Cool",1.1711273,1.3352294,"H"
300007706,"Cool",0.9241897,1.223204,"H"
300007752,"Temperate",0.9310112,1.24707,"H"
300007930,"Temperate",0.8677398,1.0631155,"H"
300007960,"Cool",1.293701,1.523103,"H"
300008088,"Temperate",1.0778912,1.1844846,"H"
300008127,"Temperate",1.0899044,1.2826807,"H"
300008201,"Temperate",0.9954291,1.2447412,"H"
300008212,"Temperate",0.97016543,1.1632906,"H"
300008270,"Temperate",1.2719659,1.5264814,"H"
300008341,"Temperate",0.9528769,1.1509587,"H"
300008388,"Temperate",0.9513176,1.0550134,"H"
300008411,"Temperate",1.0571661,1.3563256,"H"
300008638,"Temperate",0.82217485,1.1283307,"H"
300008713,"Temperate",0.8181794,0.9982524,"H"
300008770,"Temperate",0.8173219,1.1306541,"H"
300008783,"Temperate",1.0799592,1.3266801,"H"
300008819,"Temperate",0.8798437,1.1343213,"H"
300008848,"Temperate",0.7859336,1.18095,"H"
300009100,"Temperate",1.126895,1.3408681,"H"
300009124,"Temperate",0.7382019,1.0197527,"H"
300009151,"Temperate",0.93448806,1.0169119,"H"
300009172,"Warm",0.87432784,1.1088792,"H"
300009243,"Hot",1.0207586,1.1272519,"H"
300009360,"Hot",1.030818,1.138868,"H"
300009411,"Warm",1.1032478,1.2595155,"H"
300009430,"Warm",0.84157705,1.1499429,"H"
300009432,"Warm",0.9730948,1.1582123,"H"
300009443,"Warm",0.94269186,1.098655,"H"
300009460,"Warm",0.952433,1.1061003,"H"
300009523,"Hot",0.7983466,1.1100093,"H"
300009692,"Hot",1.0923707,1.2835606,"H"
300009739,"Hot",1.302705,1.2199762,"H"
300010266,"Hot",1.6213962,1.5480617,"H"
300010271,"Hot",1.4877169,1.6193424,"H"
300010368,"Hot",1.2869796,1.2121286,"H"
300010436,"Warm",0.9902464,1.132187,"H"
300010470,"Warm",0.9123094,1.0352054,"H"
300010567,"Warm",0.817322,0.8213238,"H"
300010626,"Temperate",0.69268453,0.77244,"H"
300010656,"Temperate",0.67740667,0.7709524,"H"
300010690,"Temperate",0.6967391,0.84002113,"H"
300010732,"Frigid",1.1576405,1.8404983,"H"
300010784,"Frigid",1.111315,2.1202362,"H"
300010794,"Frigid",0.8923612,2.4301662,"H"
300010851,"Frigid",1.0657928,1.3343723,"H"
300010866,"Frigid",1.8218474,2.0807388,"H"
300010885,"Frigid",1.732526,2.0181477,"H"
300010974,"Frigid",1.5400288,2.137707,"H"
300010987,"Frigid",1.3002062,2.2868114,"H"
300011120,"Frigid",0.9610592,1.7587981,"H"
300011169,"Frigid",1.324019,2.2080088,"H"
300011237,"Frigid",1.1656674,1.5777625,"H"
300011445,"Frigid",1.1411463,1.647484,"H"
300011663,"Frigid",0.9078029,1.245993,"H"
300011666,"Cool",0.8746583,1.1174017,"H"
300011707,"Frigid",1.2251911,1.6758064,"H"
300011781,"Frigid",1.290553,1.6365018,"H"
300011804,"Frigid",1.0694704,1.2947432,"H"
300011810,"Frigid",0.9863927,1.7112746,"H"
300011834,"Cool",0.9877139,1.299689,"H"
300011902,"Cool",1.4019119,1.3934698,"H"
300011916,"Cool",0.9507571,1.1049421,"H"
300011976,"Cool",0.9752346,1.1431735,"H"
300011991,"Cool",0.8672368,1.0680084,"H"
300012019,"Cool",0.8879454,1.1517552,"H"
300012021,"Cool",0.95855457,1.2122049,"H"
300012023,"Cool",1.117765,1.4519255,"H"
300012060,"Cool",1.0522546,1.250406,"H"
300012093,"Cool",1.1578034,1.4678555,"H"
300012120,"Cool",0.9997672,1.2382433,"H"
300012150,"Cool",0.87161887,1.1168277,"H"
300012163,"Cool",0.921502,1.1125534,"H"
300012234,"Cool",0.97668827,1.1753272,"H"
300012266,"Cool",0.9366904,1.2321243,"H"
300012284,"Cool",0.9965838,1.4435484,"H"
300012287,"Frigid",1.1292304,1.468746,"H"
300012316,"Cool",0.8882656,1.2435217,"H"
300012336,"Cool",0.9478997,1.2469995,"H"
300012472,"Cool",1.1408825,1.4974114,"H"
300012482,"Cool",0.9487086,1.0662085,"H"
300012491,"Cool",0.8973476,1.3130789,"H"
300012614,"Cool",0.7641616,1.0692257,"H"
300012628,"Cool",0.94346696,1.1963022,"H"
300012654,"Cool",0.901094,1.2088608,"H"
300012879,"Cool",0.8870721,1.0328392,"H"
300012969,"Cool",1.2065973,1.4142938,"H"
300013003,"Temperate",0.78923357,1.1069006,"H"
300013091,"Cool",0.99813503,1.3687463,"H"
300013120,"Temperate",0.95364934,1.1333388,"H"
300013141,"Cool",1.054949,1.5641383,"H"
300013156,"Temperate",0.7519228,0.89525497,"H"
300013161,"Cool",0.8776591,1.2135862,"H"
300013176,"Cool",1.1525695,1.4539883,"H"
300013178,"Temperate",0.81167454,1.0534836,"H"
300013182,"Temperate",1.091708,1.1674157,"H"
300013186,"Cool",1.0199411,1.257183,"H"
300013283,"Cool",1.3293337,1.6193334,"H"
300013383,"Temperate",0.691614,0.8802173,"H"
300013431,"Temperate",0.7968473,0.96060145,"H"
300013454,"Temperate",0.77472514,0.91879034,"H"
300013475,"Temperate",0.6492055,0.8216335,"H"
300013521,"Cool",1.0867897,1.1401421,"H"
300013529,"Cool",1.0900422,1.3316259,"H"
300013582,"Cool",1.1440446,1.2926491,"H"
300013597,"Cool",1.124373,1.2109696,"H"
300013610,"Cool",0.94647354,1.3607076,"H"
300013635,"Cool",1.1339382,1.413716,"H"
300013715,"Cool",1.2451904,1.2808198,"H"
300013746,"Temperate",1.0380962,1.2093742,"H"
300013782,"Temperate",1.1697755,1.2513719,"H"
300013821,"Temperate",0.8586033,1.772717,"H"
300013927,"Temperate",0.7791614,1.1509424,"H"
300013943,"Cool",1.042929,1.1000965,"H"
300013962,"Temperate",0.85263014,1.0238286,"H"
300013966,"Temperate",0.77057195,0.909131,"H"
300014249,"Temperate",0.93232375,1.0901166,"H"
300014305,"Temperate",1.397169,1.4398172,"H"
300014333,"Warm",0.9658604,1.215743,"H"
300014338,"Temperate",0.85804224,1.1966656,"H"
300014360,"Temperate",1.1854501,1.1839807,"H"
300014434,"Temperate",0.7872551,1.1148968,"H"
300014478,"Temperate",0.98517513,1.2312418,"H"
300014495,"Temperate",1.2344111,1.2605602,"H"
300014510,"Warm",0.8136569,0.89489836,"H"
300014514,"Warm",0.944826,0.9203789,"H"
300014657,"Warm",1.0193447,1.0487983,"H"
300014682,"Warm",0.97086644,1.0360146,"H"
300014741,"Warm",0.852884,0.9479492,"H"
300014784,"Warm",0.9193745,0.90367794,"H"
300014787,"Cool",1.0754457,1.1728898,"H"
300014802,"Warm",0.80260533,0.88596135,"H"
300014804,"Hot",1.394373,1.3469563,"H"
300014891,"Warm",0.8871305,1.0915112,"H"
300014904,"Frigid",0.9972044,1.3359628,"H"
300014941,"Warm",0.90209234,1.4823334,"H"
300014944,"Frigid",1.0863085,1.1972849,"H"
300014998,"Frigid",1.2921273,1.1877645,"H"
300015002,"Frigid",0.885054,1.0684247,"H"
300015130,"Frigid",1.2218726,1.0551144,"H"
300015160,"Frigid",1.2961693,1.1852485,"H"
300015169,"Cool",0.9640203,1.0945492,"H"
300015175,"Frigid",1.4924111,1.4880395,"H"
300015197,"Frigid",0.79023296,0.8921232,"H"
300015245,"Frigid",0.93170184,1.0955163,"H"
300015248,"Cool",0.9594901,1.1172274,"H"
300015252,"Frigid",1.1155304,1.2362444,"H"
300015257,"Cool",0.9441521,1.041665,"H"
300015265,"Frigid",0.94715744,0.8803118,"H"
300015267,"Frigid",0.95211256,1.2318764,"H"
300015276,"Temperate",0.9182601,1.0494016,"H"
300015296,"Cool",0.9763891,0.95171857,"H"
300015374,"Hot",0.9188883,0.86005294,"H"
300015380,"Hot",0.803811,0.8455446,"H"
300015455,"Warm",0.8437283,0.8813835,"H"
300015520,"Hot",1.0132473,1.0643976,"H"
300015606,"Hot",0.9967992,1.2058561,"H"
300015630,"Hot",0.8533515,0.9911217,"H"
300015657,"Hot",0.8989705,0.8966051,"H"
300015672,"Hot",0.82309556,0.8601759,"H"
300015697,"Hot",0.9299829,1.1308192,"H"
300015736,"Hot",0.71839106,1.1270144,"H"
300015761,"Hot",0.8219635,0.87439626,"H"
300015812,"Hot",1.6301825,1.5361015,"H"
300016225,"Hot",0.68443584,0.6656253,"H"
300016238,"Hot",1.0232593,0.90924394,"H"
300016239,"Hot",0.80180025,0.8336097,"H"
300016309,"Warm",1.3000237,1.0790924,"H"
300016372,"Hot",1.3922622,1.2703153,"H"
300016455,"Warm",0.7966428,0.8557392,"H"
300016597,"Warm",1.4341245,1.4034262,"H"
300016632,"Warm",1.0289594,0.9700162,"H"
300016649,"Warm",0.7487049,0.8002283,"H"
300016665,"Warm",0.77314615,0.9392524,"H"
300016679,"Warm",0.90142727,1.0360935,"H"
300016680,"Warm",1.1020122,1.2256497,"H"
3,"Hot",0.85502326,0.88948363,"L"
12,"Temperate",1.0955486,1.6569271,"L"
13,"Cool",1.3512367,1.5024121,"L"
17,"Temperate",0.8906399,1.0517174,"L"
18,"Cool",1.0773811,1.3538947,"L"
19,"Hot",0.83816576,0.8668559,"L"
21,"Hot",0.7344289,0.7781363,"L"
22,"Hot",0.85864353,0.9484073,"L"
23,"Cool",1.802962,1.8007952,"L"
24,"Hot",0.99382883,1.1462439,"L"
27,"Cool",1.2468145,1.9630787,"L"
28,"Cool",0.9513218,1.3359829,"L"
29,"Temperate",0.81877536,1.0401721,"L"
33,"Cool",0.94359314,1.1773628,"L"
35,"Hot",0.6773491,0.7662731,"L"
37,"Temperate",0.8706297,1.0342283,"L"
39,"Cool",1.310302,1.3027016,"L"
40,"Cool",1.0679672,1.251692,"L"
41,"Cool",0.8184911,0.9307959,"L"
42,"Hot",0.72857606,0.8226118,"L"
44,"Temperate",0.91954404,1.1116177,"L"
47,"Cool",0.8633533,1.110366,"L"
48,"Hot",0.77432495,0.9122809,"L"
49,"Frigid",1.300449,1.6026579,"L"
50,"Cool",0.9492013,1.0935917,"L"
53,"Temperate",1.1034881,1.2192613,"L"
54,"Cool",1.1688809,1.2600551,"L"
55,"Hot",0.7071382,0.79536605,"L"
56,"Frigid",1.2434936,1.5609889,"L"
57,"Cool",0.98914635,1.1610351,"L"
61,"Temperate",1.5864371,1.6615572,"L"
63,"Cool",1.3272178,1.5168257,"L"
65,"Hot",0.941341,0.92711794,"L"
68,"Cool",1.0934912,1.3225527,"L"
71,"Temperate",1.0187539,1.2015649,"L"
72,"Cool",1.0971711,1.320594,"L"
75,"Cool",1.1124246,1.3416989,"L"
77,"Hot",0.8882456,1.0801857,"L"
78,"Hot",0.93345815,1.2541665,"L"
79,"Temperate",1.055706,1.2486913,"L"
80,"Frigid",1.4779588,1.6791395,"L"
87,"Temperate",0.89911604,1.1442316,"L"
88,"Cool",1.3389893,2.033009,"L"
91,"Cool",0.59787357,0.7030175,"L"
93,"Frigid",1.196501,1.4176283,"L"
95,"Cool",0.8276067,1.0062697,"L"
98,"Hot",0.99419624,1.0889239,"L"
100,"Cool",1.0609399,1.2465622,"L"
102,"Cool",1.2918092,1.5754958,"L"
104,"Cool",0.9614725,1.1731619,"L"
105,"Cool",0.71439207,0.78424835,"L"
107,"Cool",1.1768394,1.4304793,"L"
109,"Warm",1.0829808,1.4739383,"L"
110,"Temperate",1.2293442,1.5077732,"L"
112,"Frigid",1.0904868,1.4205233,"L"
113,"Temperate",1.2006664,1.4392258,"L"
114,"Hot",1.0836133,1.200799,"L"
118,"Temperate",1.0000348,1.3420324,"L"
122,"Temperate",1.1206793,1.3927934,"L"
124,"Cool",1.3572537,1.7596781,"L"
126,"Frigid",1.2240187,1.4814858,"L"
127,"Cool",0.80571526,1.073937,"L"
128,"Cool",1.0723091,1.3147113,"L"
129,"Hot",0.9485145,1.018159,"L"
130,"Temperate",1.0604938,1.4371439,"L"
132,"Warm",1.0899925,1.1864386,"L"
135,"Temperate",0.7928967,0.98756206,"L"
136,"Cool",0.982955,1.1954243,"L"
137,"Cool",0.8234363,1.0417848,"L"
139,"Hot",0.79608095,0.9422977,"L"
147,"Cool",0.95813894,1.1227282,"L"
151,"Temperate",0.86274064,1.183374,"L"
152,"Frigid",1.2894003,1.6034062,"L"
153,"Hot",0.88281274,0.9659043,"L"
155,"Cool",1.0956867,1.5010713,"L"
157,"Cool",0.86243904,1.1338496,"L"
158,"Temperate",0.9398096,1.1266092,"L"
159,"Cool",1.0897908,1.4646126,"L"
160,"Cool",0.9502743,1.0298922,"L"
161,"Warm",1.3591924,1.5143573,"L"
162,"Frigid",1.268679,1.6793467,"L"
165,"Temperate",0.9984675,1.2316307,"L"
168,"Cool",1.3515056,1.8139211,"L"
172,"Cool",0.93313146,1.2173605,"L"
173,"Hot",1.1082865,1.4652476,"L"
174,"Cool",1.0029604,1.36419,"L"
179,"Frigid",0.6538557,0.7321745,"L"
181,"Temperate",1.0094019,1.3479992,"L"
184,"Frigid",1.2563697,1.5740496,"L"
186,"Cool",0.91331905,1.1939394,"L"
188,"Hot",0.7655767,0.9717275,"L"
189,"Frigid",1.3443408,1.7348228,"L"
190,"Cool",0.9026876,1.2717876,"L"
192,"Cool",1.015212,1.271283,"L"
193,"Cool",0.8874181,1.1161346,"L"
194,"Hot",0.8975758,1.0355535,"L"
195,"Cool",0.92402136,1.2605444,"L"
198,"Temperate",0.84979725,1.0355701,"L"
199,"Hot",1.106665,1.0664643,"L"
201,"Temperate",1.0180655,1.2065191,"L"
202,"Cool",0.8533716,1.1553144,"L"
203,"Hot",0.9207809,0.9703305,"L"
212,"Frigid",1.0659412,1.8457394,"L"
216,"Hot",0.867334,0.9027757,"L"
217,"Hot",0.943544,0.9283654,"L"
220,"Warm",0.7924905,0.88624567,"L"
222,"Cool",1.0381045,1.4629818,"L"
223,"Cool",0.99351335,1.2354136,"L"
224,"Cool",0.98273426,1.2767775,"L"
225,"Cool",0.98464507,1.0850168,"L"
226,"Frigid",1.2489271,1.6208122,"L"
227,"Frigid",1.2999458,1.6803899,"L"
228,"Cool",0.8644667,1.2125404,"L"
232,"Frigid",1.2149242,1.6604776,"L"
234,"Hot",0.78723884,0.79904354,"L"
236,"Temperate",0.93678045,1.1189288,"L"
237,"Cool",0.93821687,1.1283251,"L"
239,"Temperate",0.95092875,1.1964724,"L"
240,"Frigid",0.9125562,1.664395,"L"
241,"Temperate",0.9270626,1.1197555,"L"
242,"Cool",0.95294464,1.2247161,"L"
243,"Hot",0.94315296,1.2691758,"L"
246,"Frigid",1.2287879,1.7842255,"L"
248,"Temperate",0.9982743,1.3042827,"L"
249,"Hot",0.79493535,1.0288078,"L"
251,"Cool",1.0064969,1.1866153,"L"
252,"Frigid",1.2183338,1.9332502,"L"
254,"Frigid",1.3275865,1.8508776,"L"
258,"Frigid",1.1673393,1.4401563,"L"
259,"Hot",1.0666417,1.0894356,"L"
261,"Cool",0.85881895,0.8636063,"L"
264,"Frigid",1.323529,1.9616563,"L"
266,"Hot",0.9641585,1.0689569,"L"
267,"Warm",0.8825724,1.1997926,"L"
268,"Warm",0.89161545,1.1955856,"L"
269,"Frigid",1.067544,1.4191729,"L"
270,"Cool",1.2218013,1.404341,"L"
273,"Cool",0.8842335,1.1610267,"L"
274,"Hot",1.3920854,1.8287815,"L"
275,"Frigid",1.1741086,1.7734333,"L"
279,"Warm",0.8725989,0.99749374,"L"
280,"Cool",1.0697196,1.4152856,"L"
281,"Cool",0.953139,1.1330303,"L"
285,"Cool",1.0051377,1.3347033,"L"
287,"Warm",0.9470744,1.1874719,"L"
288,"Cool",1.1036419,1.3620279,"L"
289,"Hot",0.95719683,1.1167017,"L"
290,"Cool",0.8857987,1.1972486,"L"
291,"Cool",1.0571867,1.270731,"L"
292,"Cool",1.0533961,1.5320768,"L"
296,"Warm",0.94806755,1.1536149,"L"
298,"Warm",1.0111314,1.2634696,"L"
300,"Frigid",0.84846616,1.055318,"L"
301,"Cool",0.947074,1.1725578,"L"
303,"Cool",0.9406245,1.0481582,"L"
306,"Hot",0.8205145,1.0151048,"L"
312,"Frigid",0.8676899,1.0335085,"L"
313,"Cool",1.1109211,1.4013069,"L"
319,"Frigid",1.4076986,1.6743398,"L"
320,"Frigid",1.0504961,1.3838656,"L"
323,"Cool",0.8228656,1.0771732,"L"
324,"Frigid",1.183457,2.2632096,"L"
326,"Cool",0.84424263,1.090676,"L"
328,"Temperate",0.9237503,1.1168251,"L"
333,"Cool",1.0521884,1.401039,"L"
334,"Cool",1.241151,1.8648094,"L"
335,"Cool",1.1803104,1.4613097,"L"
336,"Frigid",0.7851917,0.9727789,"L"
337,"Cool",0.88401294,1.2878127,"L"
340,"Temperate",0.95609885,1.2628777,"L"
342,"Hot",1.0605254,1.0011517,"L"
346,"Cool",1.0006051,1.3087507,"L"
353,"Frigid",0.9393261,1.6204536,"L"
354,"Frigid",0.6849257,0.8071323,"L"
356,"Cool",0.93125534,1.245935,"L"
360,"Hot",0.8514357,0.9232145,"L"
361,"Temperate",0.85320723,1.105699,"L"
362,"Hot",0.85812575,1.258579,"L"
364,"Frigid",1.1532899,1.485052,"L"
365,"Cool",1.1909208,1.8017277,"L"
366,"Temperate",0.7696372,1.0230445,"L"
367,"Cool",0.80288786,1.221688,"L"
368,"Cool",0.97382426,1.259554,"L"
369,"Cool",1.1090627,1.4756106,"L"
371,"Frigid",1.1111299,1.8127173,"L"
372,"Hot",1.011815,1.1235532,"L"
373,"Frigid",1.1470098,1.6740879,"L"
376,"Frigid",0.8197455,1.1568974,"L"
379,"Warm",0.9785229,1.1558298,"L"
382,"Frigid",0.58498186,0.7456888,"L"
383,"Frigid",0.61359036,0.74625266,"L"
386,"Hot",0.97284234,1.1210452,"L"
387,"Cool",0.80395824,1.0353928,"L"
389,"Frigid",1.0192443,1.2548461,"L"
391,"Cool",0.9426684,1.2377044,"L"
393,"Cool",0.86667347,1.1550572,"L"
395,"Frigid",1.0656515,1.385,"L"
396,"Frigid",1.6905509,2.1185293,"L"
400,"Frigid",0.9210427,2.0159154,"L"
402,"Cool",1.1679239,1.5076973,"L"
404,"Cool",1.0770341,1.5134276,"L"
405,"Cool",0.94143903,1.1792412,"L"
409,"Cool",1.2164133,1.5554518,"L"
411,"Warm",0.87905216,1.0657861,"L"
412,"Frigid",1.0183592,1.2696371,"L"
413,"Frigid",0.9318107,1.4595073,"L"
417,"Frigid",1.013338,1.6610612,"L"
419,"Cool",0.8891918,1.1886413,"L"
421,"Cool",1.0890067,1.2115004,"L"
422,"Cool",0.9391052,1.3158739,"L"
424,"Frigid",1.0298789,1.471921,"L"
426,"Frigid",0.874978,1.3061806,"L"
427,"Cool",0.95928234,1.4470631,"L"
430,"Cool",0.87225723,1.237763,"L"
