"LakeID","LakeTR","train_rmse","test_rmse","Source","Scenario"
1790,"F",0.7863727,1.2096237,"F","Intra-domain transfer"
1815,"C",0.7313801,1.1702847,"F","Cross-domain transfer"
1818,"T",0.60717446,1.0526737,"F","Cross-domain transfer"
1827,"F",0.643226,0.84658045,"F","Intra-domain transfer"
1831,"C",0.7697229,0.99078393,"F","Cross-domain transfer"
1832,"C",0.7777148,1.181028,"F","Cross-domain transfer"
1840,"T",0.67480564,0.89843595,"F","Cross-domain transfer"
1853,"H",0.99327993,1.2662923,"F","Cross-domain transfer"
1887,"C",0.9623106,1.6713468,"F","Cross-domain transfer"
1891,"F",0.7848727,1.3470782,"F","Intra-domain transfer"
1893,"C",0.61352956,1.0214342,"F","Cross-domain transfer"
1908,"C",0.74247974,1.4597604,"F","Cross-domain transfer"
1910,"C",0.6621479,1.08238,"F","Cross-domain transfer"
1913,"W",0.5936825,0.810426,"F","Cross-domain transfer"
1945,"C",0.7008453,1.1663058,"F","Cross-domain transfer"
1958,"C",0.6638615,1.2081203,"F","Cross-domain transfer"
1970,"F",0.72414196,0.9884803,"F","Intra-domain transfer"
1971,"C",0.6255031,0.86927754,"F","Cross-domain transfer"
1984,"C",0.524832,1.009619,"F","Cross-domain transfer"
1997,"C",0.8028164,1.5043244,"F","Cross-domain transfer"
2021,"C",0.60280126,1.0895383,"F","Cross-domain transfer"
2027,"C",0.77996093,1.2419081,"F","Cross-domain transfer"
2032,"W",0.8167646,1.1685666,"F","Cross-domain transfer"
2054,"C",0.6108975,1.146182,"F","Cross-domain transfer"
2064,"C",0.75164324,1.325894,"F","Cross-domain transfer"
2097,"C",0.68598896,1.073261,"F","Cross-domain transfer"
2116,"C",0.52463686,0.8405081,"F","Cross-domain transfer"
2117,"C",0.7544897,1.3837172,"F","Cross-domain transfer"
2124,"H",0.6609226,0.7797916,"F","Cross-domain transfer"
2129,"T",0.81080604,1.1184124,"F","Cross-domain transfer"
2162,"C",0.6841515,1.0132275,"F","Cross-domain transfer"
2168,"H",0.74615955,1.2639608,"F","Cross-domain transfer"
2179,"C",0.6165532,1.2869997,"F","Cross-domain transfer"
2186,"F",0.45172846,0.9525265,"F","Intra-domain transfer"
2192,"C",0.7482819,1.0706015,"F","Cross-domain transfer"
2199,"F",0.7714659,1.1998494,"F","Intra-domain transfer"
2202,"F",0.6901799,0.961,"F","Intra-domain transfer"
2203,"F",0.4897157,0.8769072,"F","Intra-domain transfer"
2228,"T",0.5949278,0.8975575,"F","Cross-domain transfer"
2253,"T",0.9283089,1.1880399,"F","Cross-domain transfer"
2262,"C",0.6679588,1.1304712,"F","Cross-domain transfer"
2270,"C",0.718905,0.9378494,"F","Cross-domain transfer"
2271,"H",0.6294187,0.6610329,"F","Cross-domain transfer"
2304,"F",0.61445034,1.2454314,"F","Intra-domain transfer"
2305,"F",0.66279286,1.6164691,"F","Intra-domain transfer"
2317,"T",0.63365096,0.98944664,"F","Cross-domain transfer"
2323,"C",0.66787857,1.2899753,"F","Cross-domain transfer"
2326,"C",0.85058963,1.2682513,"F","Cross-domain transfer"
2330,"C",0.77094734,1.35429,"F","Cross-domain transfer"
2336,"C",0.68166256,1.1021241,"F","Cross-domain transfer"
2345,"T",0.61683697,0.9733198,"F","Cross-domain transfer"
2351,"C",0.82949406,1.8095406,"F","Cross-domain transfer"
2358,"C",0.6808558,1.1100322,"F","Cross-domain transfer"
2364,"W",0.7876262,1.0754038,"F","Cross-domain transfer"
2367,"C",0.72503775,1.0194358,"F","Cross-domain transfer"
2368,"C",0.72271323,1.1466974,"F","Cross-domain transfer"
2395,"H",0.8168778,1.0763183,"F","Cross-domain transfer"
2415,"F",0.6025399,1.0761606,"F","Intra-domain transfer"
2418,"C",0.72131944,1.7330306,"F","Cross-domain transfer"
2420,"C",0.6132805,1.146589,"F","Cross-domain transfer"
2425,"C",0.66586304,0.9246273,"F","Cross-domain transfer"
2436,"C",0.6230595,1.1629316,"F","Cross-domain transfer"
2447,"C",0.68403184,1.243791,"F","Cross-domain transfer"
2473,"C",0.64841205,1.2665852,"F","Cross-domain transfer"
2477,"C",0.6902564,1.1576753,"F","Cross-domain transfer"
2497,"C",0.83304214,1.3954155,"F","Cross-domain transfer"
2511,"F",0.7929587,1.2789195,"F","Intra-domain transfer"
2516,"T",0.41440412,1.0181186,"F","Cross-domain transfer"
2517,"T",0.6550908,1.0212865,"F","Cross-domain transfer"
2518,"T",0.5900235,0.87582517,"F","Cross-domain transfer"
2559,"H",1.0162283,1.117683,"F","Cross-domain transfer"
2569,"C",0.76194745,1.0499198,"F","Cross-domain transfer"
2594,"C",0.72626853,1.1339881,"F","Cross-domain transfer"
2595,"C",0.649189,0.9933741,"F","Cross-domain transfer"
2613,"F",0.5471577,1.2765276,"F","Intra-domain transfer"
2616,"H",0.68245524,1.14212,"F","Cross-domain transfer"
2627,"C",0.70759195,1.1351758,"F","Cross-domain transfer"
2655,"C",0.7913556,1.3962387,"F","Cross-domain transfer"
2663,"C",0.71927303,1.5023379,"F","Cross-domain transfer"
2682,"C",0.85137933,1.3146794,"F","Cross-domain transfer"
2696,"C",0.84760344,1.1971741,"F","Cross-domain transfer"
2709,"C",0.627202,1.239041,"F","Cross-domain transfer"
2731,"C",0.6472507,1.2297473,"F","Cross-domain transfer"
2750,"F",0.69277453,1.7661613,"F","Intra-domain transfer"
2798,"C",0.6611951,1.0294572,"F","Cross-domain transfer"
2799,"W",0.7617581,1.0373508,"F","Cross-domain transfer"
2803,"T",0.8768404,1.3312178,"F","Cross-domain transfer"
2812,"W",0.6819017,1.0333273,"F","Cross-domain transfer"
2819,"C",0.8208316,1.194872,"F","Cross-domain transfer"
2881,"C",0.8514326,1.4857353,"F","Cross-domain transfer"
2898,"W",0.7930296,1.1132749,"F","Cross-domain transfer"
2926,"C",0.65145016,1.2979425,"F","Cross-domain transfer"
2927,"W",0.7609133,0.9633341,"F","Cross-domain transfer"
2940,"C",0.78162754,1.6691363,"F","Cross-domain transfer"
2944,"C",0.64228123,1.2251682,"F","Cross-domain transfer"
2946,"C",0.68958205,0.98932236,"F","Cross-domain transfer"
2955,"C",0.6002113,1.0009362,"F","Cross-domain transfer"
2978,"T",0.6109644,1.0404427,"F","Cross-domain transfer"
2985,"C",0.6976046,1.081801,"F","Cross-domain transfer"
3097,"C",0.7874162,1.006529,"F","Cross-domain transfer"
3109,"W",0.58664674,0.9670504,"F","Cross-domain transfer"
3133,"F",0.74706054,1.6565199,"F","Intra-domain transfer"
3135,"C",0.7339325,1.2109101,"F","Cross-domain transfer"
3188,"C",0.72239697,1.1195494,"F","Cross-domain transfer"
3200,"W",0.8417286,1.2648109,"F","Cross-domain transfer"
3211,"F",0.59433407,1.2520967,"F","Intra-domain transfer"
3219,"F",0.55680805,0.97019464,"F","Intra-domain transfer"
3231,"C",0.63742363,1.4203427,"F","Cross-domain transfer"
3243,"C",0.593579,1.15465,"F","Cross-domain transfer"
3281,"C",0.5725155,1.0747736,"F","Cross-domain transfer"
3307,"W",0.61345327,0.7913751,"F","Cross-domain transfer"
3365,"C",0.63665974,1.1082146,"F","Cross-domain transfer"
3379,"C",0.6199111,0.9590931,"F","Cross-domain transfer"
3394,"C",0.75135124,1.0230653,"F","Cross-domain transfer"
3397,"T",0.7918105,1.2976149,"F","Cross-domain transfer"
3446,"F",0.563949,1.7442015,"F","Intra-domain transfer"
3476,"T",0.725201,1.224989,"F","Cross-domain transfer"
3478,"W",0.7545501,1.0712358,"F","Cross-domain transfer"
3500,"C",0.9083203,1.2545412,"F","Cross-domain transfer"
3570,"C",0.6223175,1.0984553,"F","Cross-domain transfer"
3587,"C",0.75971717,1.1912638,"F","Cross-domain transfer"
3614,"H",0.6986236,1.2283946,"F","Cross-domain transfer"
4292,"T",0.9436178,1.444586,"F","Cross-domain transfer"
4503,"T",0.6342281,1.0917237,"F","Cross-domain transfer"
5729,"C",0.5960538,1.1200086,"F","Cross-domain transfer"
6048,"T",0.80102575,1.2107323,"F","Cross-domain transfer"
6785,"C",0.5463052,1.0544834,"F","Cross-domain transfer"
7739,"T",0.64515424,1.3852533,"F","Cross-domain transfer"
8089,"T",0.7512166,1.2260486,"F","Cross-domain transfer"
10161,"T",0.6626144,1.1265473,"F","Cross-domain transfer"
100000003,"W",0.99968,1.1561534,"F","Cross-domain transfer"
200000001,"H",1.3892117,1.892618,"F","Cross-domain transfer"
300000138,"W",0.90369236,1.0843554,"F","Cross-domain transfer"
300000140,"W",1.4216133,1.5223927,"F","Cross-domain transfer"
300000223,"F",0.86389303,1.6615779,"F","Intra-domain transfer"
300000250,"F",0.63634497,1.802167,"F","Intra-domain transfer"
300000274,"F",0.626128,1.4680755,"F","Intra-domain transfer"
300000311,"F",0.8049609,2.0088117,"F","Intra-domain transfer"
300000328,"F",0.9030169,1.8190576,"F","Intra-domain transfer"
300000337,"F",0.812918,1.6739709,"F","Intra-domain transfer"
300000347,"F",0.61742425,1.8684434,"F","Intra-domain transfer"
300000349,"F",0.738158,1.7695597,"F","Intra-domain transfer"
300000428,"C",0.9924218,1.5497863,"F","Cross-domain transfer"
300000437,"C",0.80794066,1.6169205,"F","Cross-domain transfer"
300000525,"C",0.74238116,1.3327922,"F","Cross-domain transfer"
300000566,"C",0.7315091,1.2363786,"F","Cross-domain transfer"
300000654,"T",0.7225099,1.3013277,"F","Cross-domain transfer"
300000704,"T",0.5552602,1.2572465,"F","Cross-domain transfer"
300000709,"T",0.67911893,1.326794,"F","Cross-domain transfer"
300000725,"T",0.8761967,1.1367252,"F","Cross-domain transfer"
300000727,"T",1.0104659,1.2673196,"F","Cross-domain transfer"
300000767,"T",0.6157888,1.0976853,"F","Cross-domain transfer"
300000771,"T",0.79729146,2.3488877,"F","Cross-domain transfer"
300000772,"T",0.7817209,1.2370523,"F","Cross-domain transfer"
300000836,"W",0.81486326,1.1361723,"F","Cross-domain transfer"
300000946,"H",0.9416792,0.96378756,"F","Cross-domain transfer"
300000962,"W",1.0260214,1.3001953,"F","Cross-domain transfer"
300001007,"F",0.64535934,1.1685637,"F","Intra-domain transfer"
300001024,"F",0.7794328,1.6727206,"F","Intra-domain transfer"
300001038,"F",1.0697578,1.4316363,"F","Intra-domain transfer"
300001048,"F",0.7759851,1.987288,"F","Intra-domain transfer"
300001053,"F",0.6309857,0.9191439,"F","Intra-domain transfer"
300001063,"F",0.6871154,2.190567,"F","Intra-domain transfer"
300001098,"C",0.6663888,1.1572921,"F","Cross-domain transfer"
300001112,"C",0.7959102,1.2856148,"F","Cross-domain transfer"
300001118,"C",0.88283086,1.3297889,"F","Cross-domain transfer"
300001127,"C",0.6181936,1.1610391,"F","Cross-domain transfer"
300001141,"C",0.7090856,1.2748076,"F","Cross-domain transfer"
300001252,"T",1.1012616,1.6368961,"F","Cross-domain transfer"
300001256,"T",0.8642719,1.2576728,"F","Cross-domain transfer"
300001257,"T",1.0721247,1.6806337,"F","Cross-domain transfer"
300001297,"T",0.96980846,1.5679162,"F","Cross-domain transfer"
300001323,"T",0.8992763,1.2106272,"F","Cross-domain transfer"
300001459,"F",0.60957384,0.98773676,"F","Intra-domain transfer"
300001496,"H",0.856927,1.113449,"F","Cross-domain transfer"
300001497,"H",0.7039911,0.854474,"F","Cross-domain transfer"
300001503,"H",0.85016006,1.1661484,"F","Cross-domain transfer"
300001509,"H",0.9265277,1.0537763,"F","Cross-domain transfer"
300001694,"W",0.9274582,1.2614127,"F","Cross-domain transfer"
300001695,"W",0.68552166,1.1253599,"F","Cross-domain transfer"
300001887,"F",0.67243344,1.4295164,"F","Intra-domain transfer"
300001914,"F",0.81299365,1.3314704,"F","Intra-domain transfer"
300001994,"F",0.6513299,1.1512659,"F","Intra-domain transfer"
300002119,"F",0.7263536,1.6589073,"F","Intra-domain transfer"
300002123,"F",0.74581504,1.6328396,"F","Intra-domain transfer"
300002129,"F",0.78514,1.6478295,"F","Intra-domain transfer"
300002202,"F",0.62954843,1.5867462,"F","Intra-domain transfer"
300002332,"F",0.6940696,1.7581348,"F","Intra-domain transfer"
300002545,"F",0.7420655,1.3406453,"F","Intra-domain transfer"
300002559,"F",0.7250513,1.3761383,"F","Intra-domain transfer"
300002685,"F",0.8882192,1.3527604,"F","Intra-domain transfer"
300002883,"F",0.90314204,1.7438204,"F","Intra-domain transfer"
300002949,"C",0.9228012,1.7109078,"F","Cross-domain transfer"
300003024,"F",0.639146,1.6490313,"F","Intra-domain transfer"
300003035,"F",0.6360971,1.8863467,"F","Intra-domain transfer"
300003237,"F",0.5870152,1.8814979,"F","Intra-domain transfer"
300003273,"F",0.6541335,1.8558719,"F","Intra-domain transfer"
300003350,"C",0.6528898,1.6728454,"F","Cross-domain transfer"
300003430,"F",0.78250575,1.8949269,"F","Intra-domain transfer"
300003602,"F",0.7231431,2.3749573,"F","Intra-domain transfer"
300003644,"F",0.611109,1.7717733,"F","Intra-domain transfer"
300003701,"F",0.66821337,1.8969643,"F","Intra-domain transfer"
300003732,"F",0.6426343,2.0934393,"F","Intra-domain transfer"
300003763,"F",0.7201284,1.622847,"F","Intra-domain transfer"
300003809,"F",0.6054945,2.547241,"F","Intra-domain transfer"
300003835,"C",0.76177037,1.2397702,"F","Cross-domain transfer"
300003861,"F",0.46811512,1.9097865,"F","Intra-domain transfer"
300003890,"C",0.9008956,1.7222733,"F","Cross-domain transfer"
300003949,"C",0.756356,1.6872977,"F","Cross-domain transfer"
300004104,"F",0.78075075,1.6949488,"F","Intra-domain transfer"
300004112,"F",0.6037234,2.6765523,"F","Intra-domain transfer"
300004151,"C",0.91394377,1.5680149,"F","Cross-domain transfer"
300004337,"F",0.70201343,1.9136559,"F","Intra-domain transfer"
300004437,"C",0.66822743,1.6701767,"F","Cross-domain transfer"
300004530,"C",0.7100364,1.3643789,"F","Cross-domain transfer"
300004657,"C",0.9050095,1.377328,"F","Cross-domain transfer"
300004781,"C",0.76856244,1.6453066,"F","Cross-domain transfer"
300004787,"C",0.79251724,1.2407908,"F","Cross-domain transfer"
300004793,"C",0.7097736,1.3238848,"F","Cross-domain transfer"
300004882,"C",0.6196881,1.7302675,"F","Cross-domain transfer"
300004897,"C",0.6578938,1.2744408,"F","Cross-domain transfer"
300004974,"C",0.5074129,1.2859077,"F","Cross-domain transfer"
300004989,"C",0.80245894,1.5992175,"F","Cross-domain transfer"
300005063,"C",0.7650922,1.7809458,"F","Cross-domain transfer"
300005336,"C",0.77579933,1.6245306,"F","Cross-domain transfer"
300005345,"C",0.77538604,1.5792264,"F","Cross-domain transfer"
300005460,"C",0.65651,1.3291749,"F","Cross-domain transfer"
300005648,"C",0.7082479,1.4611902,"F","Cross-domain transfer"
300005808,"C",0.8645162,1.3893672,"F","Cross-domain transfer"
300005829,"C",0.8768774,1.3316466,"F","Cross-domain transfer"
300005839,"C",0.8107389,1.6121402,"F","Cross-domain transfer"
300005860,"C",0.7721553,1.3721672,"F","Cross-domain transfer"
300005889,"C",0.9244872,1.3695263,"F","Cross-domain transfer"
300005999,"C",0.79559225,1.4376442,"F","Cross-domain transfer"
300006033,"C",0.7905895,1.2575526,"F","Cross-domain transfer"
300006162,"C",0.77595943,1.4281337,"F","Cross-domain transfer"
300006293,"C",0.8084067,1.1287688,"F","Cross-domain transfer"
300006356,"C",0.7478365,1.3192126,"F","Cross-domain transfer"
300006407,"C",0.6711566,1.4749641,"F","Cross-domain transfer"
300006409,"C",0.7049662,1.2389565,"F","Cross-domain transfer"
300006490,"C",0.9775169,1.3840547,"F","Cross-domain transfer"
300006584,"C",0.715299,1.2545824,"F","Cross-domain transfer"
300006797,"C",0.65277094,1.170022,"F","Cross-domain transfer"
300006864,"C",0.7507031,1.4856709,"F","Cross-domain transfer"
300007084,"C",0.86096656,1.6363018,"F","Cross-domain transfer"
300007173,"C",0.6548735,1.5672104,"F","Cross-domain transfer"
300007237,"C",0.7043271,1.1133525,"F","Cross-domain transfer"
300007453,"C",0.9500112,1.4335501,"F","Cross-domain transfer"
300007706,"C",0.5593014,1.4719933,"F","Cross-domain transfer"
300007752,"T",0.6717188,1.4470581,"F","Cross-domain transfer"
300007930,"T",0.5725056,1.3038235,"F","Cross-domain transfer"
300007960,"C",0.9186207,1.7495487,"F","Cross-domain transfer"
300008088,"T",0.7447896,1.2334477,"F","Cross-domain transfer"
300008127,"T",0.8001053,1.4995607,"F","Cross-domain transfer"
300008201,"T",0.6576785,1.2871647,"F","Cross-domain transfer"
300008212,"T",0.5890107,1.2338816,"F","Cross-domain transfer"
300008270,"T",0.9311525,1.7197756,"F","Cross-domain transfer"
300008341,"T",0.61490375,1.2293618,"F","Cross-domain transfer"
300008388,"T",0.6353061,1.2616205,"F","Cross-domain transfer"
300008411,"T",0.7245497,1.428956,"F","Cross-domain transfer"
300008638,"T",0.66134816,1.1704986,"F","Cross-domain transfer"
300008713,"T",0.71101445,1.2149005,"F","Cross-domain transfer"
300008770,"T",0.7617911,1.3257344,"F","Cross-domain transfer"
300008783,"T",0.7090013,1.4246768,"F","Cross-domain transfer"
300008819,"T",0.7190046,1.1832165,"F","Cross-domain transfer"
300008848,"T",0.64588714,1.2995963,"F","Cross-domain transfer"
300009100,"T",0.8717331,1.2293324,"F","Cross-domain transfer"
300009124,"T",0.5641002,1.0475368,"F","Cross-domain transfer"
300009151,"T",0.6768894,1.1313555,"F","Cross-domain transfer"
300009172,"W",0.71877897,1.1230414,"F","Cross-domain transfer"
300009243,"H",0.75486916,0.89465195,"F","Cross-domain transfer"
300009360,"H",0.9884445,1.1344643,"F","Cross-domain transfer"
300009411,"W",0.961876,1.334234,"F","Cross-domain transfer"
300009430,"W",0.77099,1.1412122,"F","Cross-domain transfer"
300009432,"W",0.8992614,1.3203144,"F","Cross-domain transfer"
300009443,"W",0.82812417,1.2235353,"F","Cross-domain transfer"
300009460,"W",0.8254232,1.1944938,"F","Cross-domain transfer"
300009523,"H",0.73620015,1.2237812,"F","Cross-domain transfer"
300009692,"H",0.96708155,1.289446,"F","Cross-domain transfer"
300009739,"H",1.0901242,1.1036782,"F","Cross-domain transfer"
300010266,"H",1.400624,1.7235527,"F","Cross-domain transfer"
300010271,"H",1.1608733,1.8569969,"F","Cross-domain transfer"
300010368,"H",1.2989506,1.4009527,"F","Cross-domain transfer"
300010436,"W",0.9870276,1.2603893,"F","Cross-domain transfer"
300010470,"W",0.85511017,1.2562667,"F","Cross-domain transfer"
300010567,"W",0.7278859,0.9275517,"F","Cross-domain transfer"
300010626,"T",0.60824,0.8876646,"F","Cross-domain transfer"
300010656,"T",0.53452754,0.7206444,"F","Cross-domain transfer"
300010690,"T",0.5587602,0.981293,"F","Cross-domain transfer"
300010732,"F",0.76857233,1.6764164,"F","Intra-domain transfer"
300010784,"F",0.6712058,1.8265101,"F","Intra-domain transfer"
300010794,"F",0.659519,1.7589129,"F","Intra-domain transfer"
300010851,"F",0.5973164,1.9129779,"F","Intra-domain transfer"
300010866,"F",0.62354493,2.488033,"F","Intra-domain transfer"
300010885,"F",0.60318166,2.504474,"F","Intra-domain transfer"
300010974,"F",0.9027828,2.0136795,"F","Intra-domain transfer"
300010987,"F",0.90199184,2.3665254,"F","Intra-domain transfer"
300011120,"F",0.6192225,1.8663229,"F","Intra-domain transfer"
300011169,"F",0.75637645,2.2255282,"F","Intra-domain transfer"
300011237,"F",0.6492235,1.9306248,"F","Intra-domain transfer"
300011445,"F",0.6917361,1.4375141,"F","Intra-domain transfer"
300011663,"F",0.7501236,1.2830299,"F","Intra-domain transfer"
300011666,"C",0.72580725,1.0521729,"F","Cross-domain transfer"
300011707,"F",0.697791,2.00041,"F","Intra-domain transfer"
300011781,"F",0.7865945,1.9950137,"F","Intra-domain transfer"
300011804,"F",0.6625159,1.5501623,"F","Intra-domain transfer"
300011810,"F",0.6044799,1.6331165,"F","Intra-domain transfer"
300011834,"C",0.61264795,1.3596882,"F","Cross-domain transfer"
300011902,"C",0.7865522,1.6039243,"F","Cross-domain transfer"
300011916,"C",0.6927845,1.1870933,"F","Cross-domain transfer"
300011976,"C",0.76561886,1.153123,"F","Cross-domain transfer"
300011991,"C",0.6790557,1.1470187,"F","Cross-domain transfer"
300012019,"C",0.7216499,1.3431857,"F","Cross-domain transfer"
300012021,"C",0.79375166,1.238753,"F","Cross-domain transfer"
300012023,"C",0.7497819,1.382941,"F","Cross-domain transfer"
300012060,"C",0.73742473,1.3737165,"F","Cross-domain transfer"
300012093,"C",0.7140038,1.5456005,"F","Cross-domain transfer"
300012120,"C",0.63087016,1.4781325,"F","Cross-domain transfer"
300012150,"C",0.7288726,1.2455475,"F","Cross-domain transfer"
300012163,"C",0.653973,1.3827604,"F","Cross-domain transfer"
300012234,"C",0.6372237,1.2001795,"F","Cross-domain transfer"
300012266,"C",0.5785031,1.2377578,"F","Cross-domain transfer"
300012284,"C",0.7163711,1.3433503,"F","Cross-domain transfer"
300012287,"F",0.7692405,1.7865437,"F","Intra-domain transfer"
300012316,"C",0.5827349,1.3680332,"F","Cross-domain transfer"
300012336,"C",0.7809118,1.4595971,"F","Cross-domain transfer"
300012472,"C",0.8530039,1.3289491,"F","Cross-domain transfer"
300012482,"C",0.6449155,1.193095,"F","Cross-domain transfer"
300012491,"C",0.7449633,1.5059727,"F","Cross-domain transfer"
