Observed,Predicted,Error,phase
22.5,22.76629,0.005882758687816951,train
22.5,22.025398,-0.01065912410022356,train
21.8,21.456799,-0.007934028895428462,train
21.5,21.7958,0.0068320543899971576,train
21.6,21.420994,-0.004160912129610167,train
21.9,21.575245,-0.007469876674316931,train
22.2,21.56258,-0.014565426480840731,train
21.7,21.128222,-0.01335052497463406,train
20.8,20.565498,-0.005668997079138085,train
20.0,20.236877,0.005887073164442138,train
20.3,20.295792,-0.00010364648636062043,train
20.5,20.585846,0.0020894287384470487,train
19.8,20.467989,0.016588604512225096,train
20.3,20.322514,0.0005542331505421944,train
19.7,20.119919,0.010545427129603116,train
20.0,20.157055,0.003911016420645295,train
19.7,19.788395,0.0022384845849635895,train
19.3,19.821747,0.013336510805730098,train
20.0,19.729631,-0.006805212290160299,train
19.4,19.4867,0.0022295653828779227,train
19.3,19.795979,0.012686197844503578,train
19.1,19.717592,0.01591010199788734,train
19.1,19.319464,0.0057122959277290455,train
19.4,19.429523,0.0007603454057753536,train
19.2,19.196194,-9.915221872462826e-05,train
18.7,19.036526,0.008917751438376354,train
18.0,18.29058,0.008007057024449201,train
17.0,18.031403,0.029442229305633113,train
16.7,17.263775,0.016599276680818564,train
17.0,17.73019,0.021024655242994225,train
17.4,17.775051,0.010662429493949552,train
17.8,17.76972,-0.0008512622570370164,train
17.6,18.112637,0.014354475852458063,train
17.9,18.280542,0.010517884314975827,train
16.9,17.821373,0.02653620229269404,train
16.3,17.571817,0.03754797608616046,train
16.3,17.161602,0.025749000371419275,train
15.8,16.865509,0.03261877337235673,train
16.0,16.982552,0.029790041333870296,train
16.6,17.007767,0.012133098306943943,train
17.2,16.851982,-0.010220216763010636,train
17.8,17.117874,-0.01953512701301173,train
18.1,16.930294,-0.03339127929202514,train
17.4,16.200903,-0.03568644257814385,train
15.9,16.273981,0.011623724125633016,train
14.1,15.79252,0.056620157507937814,train
14.7,15.87035,0.038283830133112005,train
15.0,15.53436,0.017500282735147175,train
14.7,15.384053,0.022738073893208446,train
13.8,13.852134,0.0018853358764525253,train
13.2,13.108027,-0.0034959805286499663,train
12.4,12.344188,-0.002255555263069554,train
12.3,12.752736,0.01807131547534349,train
12.6,12.787478,0.007384666542026823,train
11.2,11.911496,0.03078538723850961,train
12.1,12.059518,-0.0016756344498190135,train
12.2,12.567956,0.014856137695292196,train
12.5,12.169064,-0.013415038271355423,train
12.9,12.441256,-0.018102656939018146,train
13.0,12.758008,-0.00939482574641431,train
13.1,12.793046,-0.011854703357654631,train
12.1,12.975458,0.03491293141231278,train
11.5,12.066964,0.024057581022277133,train
