train_r2,train_rmse,train_nrmse,train_mae,train_mare,test_r2,test_rmse,test_nrmse,test_mae,test_mare,Epoch,batch_size,learning_rate,hidden_dim,layer_num,hidden_dim_fc1,hidden_dim_fc2,lam_ec,method,exper,lake_id,seed
0.9855053,0.96618515,0.035589814,0.7418067,0.15269305,0.9811395,1.0974643,0.04073811,0.8366853,0.3709015,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,33,100
0.9096318,0.60569614,0.063479915,0.46305972,0.018498845,0.90673625,0.6190243,0.057514638,0.4756533,0.019081743,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,35,100
0.98430544,0.90247005,0.035674106,0.70225346,0.18094309,0.98101413,1.0154955,0.04030656,0.78707016,0.24291341,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,37,100
0.9638676,1.2580322,0.05204351,0.9101235,0.29468444,0.9603916,1.3738306,0.05847379,1.0076674,0.3554534,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,39,100
0.98055524,1.0423865,0.039001707,0.77370006,0.16799966,0.9785362,1.1524525,0.043693352,0.8483064,0.37268382,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,40,100
0.9775174,0.7958794,0.0397918,0.5614714,0.29570904,0.9741194,0.86661655,0.045006346,0.6291635,0.39856875,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,41,100
0.89627546,0.6375219,0.06464008,0.48347372,0.01997088,0.88766277,0.68284863,0.06433332,0.48613933,0.019810963,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,42,100
0.9839029,0.90726537,0.03664471,0.68548864,0.16446465,0.98236656,0.9574522,0.03767681,0.7379463,0.46473315,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,44,100
0.9857797,0.8428735,0.030968664,0.6402398,0.14934318,0.98202205,0.9908023,0.03857862,0.7318507,0.55239016,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,47,100
0.97492325,0.68397087,0.035062592,0.5213833,0.022181716,0.9717957,0.74407977,0.043964162,0.5576598,0.024308223,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,48,100
0.79977787,1.4501301,0.091766916,1.0808831,0.64842623,0.82703555,1.4496795,0.09099477,1.1228483,1.089795,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.1,trans_PIDL,exper3,49,100
0.9856929,0.84570813,0.033143476,0.6353673,0.19753882,0.9805021,1.0159696,0.040570382,0.75005496,0.3982059,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,50,100
0.9759384,1.0338302,0.040008906,0.75446373,0.1699552,0.9790234,1.022714,0.04280238,0.73395365,0.20777829,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,53,100
0.957395,1.1234463,0.0526451,0.8190222,0.2399577,0.9392648,1.2959534,0.06645424,0.9502082,0.34979764,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,54,100
0.6868026,0.68442976,0.09770564,0.5186823,0.023506608,0.59759367,0.78709316,0.097820014,0.5949217,0.027167609,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,55,100
0.694608,1.4211531,0.106573,1.0371553,0.5640807,0.62601256,1.544755,0.13595504,1.2087892,1.4856087,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,56,100
0.98544383,0.8556167,0.0347611,0.6549884,0.16247718,0.98086685,0.97387874,0.040292874,0.7430762,0.16694574,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,57,100
0.9639733,1.5963696,0.05357851,1.0656497,0.25616115,0.96149445,1.659401,0.056040265,1.1634188,0.51304704,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,61,100
0.9372962,1.285585,0.059216317,0.91519564,0.2770981,0.9189156,1.4197537,0.07185116,1.0416802,0.38894838,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,63,100
0.9521287,0.81382525,0.053260818,0.6355356,0.026592163,0.9417161,0.8653261,0.058954757,0.6503253,0.026822226,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.01,trans_PIDL,exper3,65,100
0.9506854,1.0896515,0.055939745,0.82495767,0.17612496,0.9326989,1.3061787,0.06408485,0.982155,0.413233,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,68,100
0.9874902,0.9166172,0.03203835,0.6988848,0.16179061,0.982243,1.1496593,0.04064234,0.8728164,0.2696572,200.0,128.0,0.005,48.0,2.0,32.0,12.0,0.001,trans_PIDL,exper3,71,100
