Observed,Predicted,Error,phase
17.787327,17.243546,-0.015522915763062563,train
18.091019,17.262524,-0.023434568959201287,train
17.824575,17.114876,-0.020312271830381964,train
17.447851,17.000603,-0.012983121394042637,train
17.460276,17.071629,-0.011254724818683452,train
17.482096,17.125307,-0.010309604488387117,train
17.528028,17.154387,-0.0107732396282491,train
17.203861,17.01244,-0.005594453619883522,train
17.057545,16.954521,-0.0030290288568076995,train
17.169106,16.95696,-0.0062165047208268195,train
16.953218,16.771584,-0.005385795974766633,train
16.831762,16.79496,-0.0010944358924604286,train
16.52913,16.356066,-0.005262707935137658,train
16.417963,16.254683,-0.004997467582368956,train
16.23025,15.979781,-0.007776094892428985,train
16.077627,15.888579,-0.0059139896101306376,train
15.9074745,15.787409,-0.0037881726136706037,train
15.772083,15.731567,-0.0012860699887981984,train
15.896873,15.754487,-0.004498588185787778,train
15.97546,15.638033,-0.01067351651550643,train
15.904844,15.684539,-0.006974034343632985,train
15.308364,15.352689,0.0014456409995457606,train
