Observed,Predicted,Error,phase
15.9,16.176924,0.008633126378842669,train
16.1,16.27132,0.005292337714792603,train
16.1,15.943811,-0.004874231749577058,train
16.5,16.167286,-0.010184931849973603,train
16.0,15.599986,-0.012658674047465297,train
15.5,15.441591,-0.0018877095455917022,train
15.6,15.618618,0.0005963630347296391,train
16.1,16.107452,0.00023137536397796493,train
15.5,15.435062,-0.0020991582527081706,train
16.1,16.158419,0.0018109465891375607,train
16.9,16.965565,0.0019360406512778797,train
15.3,16.045456,0.0237819395241458,train
16.3,16.091679,-0.006431300613664553,train
17.1,16.574362,-0.015609459133084988,train
16.3,16.183352,-0.003591000239509622,train
15.9,16.585913,0.02111417032459068,train
15.8,16.588215,0.024336465654275333,train
15.8,16.672113,0.02685729787524796,train
16.9,17.404352,0.014702291196840097,train
16.1,16.601088,0.01532325742377217,train
16.4,17.204245,0.023932839838935672,train
15.9,17.255758,0.04089059495836374,train
15.9,16.979832,0.03284177667188116,train
16.2,16.21806,0.0005570591419359394,train
16.2,15.620729,-0.01820421193094118,train
16.3,15.99222,-0.009531067239135136,train
16.8,16.503674,-0.00889768781532212,train
16.9,16.945272,0.0013376411057517553,train
16.8,16.36683,-0.013060289766427237,train
16.9,16.524858,-0.011223417695659706,train
17.2,16.96169,-0.00697593850333588,train
17.0,16.664787,-0.00995736894480263,train
16.6,16.640574,0.0012205902419112084,train
16.4,16.657705,0.007795631579900896,train
16.5,16.896204,0.01186374340069457,train
16.2,16.498558,0.009130594508857079,train
16.3,16.712729,0.012502125440478221,train
16.2,16.550497,0.010702014181955266,train
16.2,16.658094,0.013941576370492894,train
16.9,16.856304,-0.001294438221213949,train
16.7,16.638075,-0.001857512375167725,train
16.3,16.699978,0.012120573185248994,train
16.4,16.726194,0.00984703413803559,train
16.6,16.413343,-0.005653985036253864,train
16.4,16.725077,0.00981362439742317,train
16.1,16.287449,0.005787689547760232,train
16.7,16.320204,-0.011501957272998182,train
16.0,16.147144,0.004577212712056381,train
16.1,16.386963,0.008833158912140156,train
15.9,16.333986,0.013463636335664157,train
16.1,16.18053,0.0024946977111897422,train
16.3,16.186922,-0.0034806980512494257,train
16.0,16.031569,0.0009855442200668856,train
16.1,15.989849,-0.0034325898284287577,train
15.8,15.947726,0.004653122460190934,train
16.3,16.176193,-0.003812207969071018,train
16.4,15.944982,-0.014067655219688566,train
16.1,15.91734,-0.0057050366794484135,train
15.9,15.822315,-0.0024488881997067153,train
15.7,16.022413,0.010163585092919503,train
15.7,15.821177,0.003844295605132331,train
15.7,15.869673,0.005374555771811916,train
15.7,15.90407,0.006457082683386891,train
15.7,15.778223,0.0024849950657898226,train
16.2,15.913866,-0.008910005188005048,train
15.7,15.597504,-0.003274898499476397,train
16.4,15.37793,-0.03216288642307233,train
15.8,15.200783,-0.019329105832626325,train
15.6,15.151047,-0.01459962083820621,train
15.5,15.321107,-0.00580423960154059,train
16.0,15.458601,-0.01720988807197463,train
15.9,15.49099,-0.0130295330776631,train
15.8,15.368824,-0.013833572383046647,train
15.5,15.11884,-0.012448537557300882,train
15.3,14.953363,-0.011457792813789612,train
15.1,14.812054,-0.009626443588729395,train
15.3,14.597476,-0.023497775550294205,train
15.2,14.751818,-0.014963436052948734,train
15.0,14.712137,-0.009688390153704807,train
15.0,14.607252,-0.013265259383869858,train
15.0,14.503584,-0.016825620015030667,train
14.9,14.5332775,-0.012459438523012064,train
15.2,14.497353,-0.023660264372454776,train
14.8,14.483908,-0.010794067934300218,train
14.7,14.353149,-0.011938478425744643,train
14.6,14.3433,-0.00886908243202056,train
14.5,14.144661,-0.012405070910661382,train
14.3,14.059738,-0.00847194105216065,train
14.3,14.153238,-0.005158003166910913,train
14.3,13.919117,-0.013497347016070253,train
14.0,13.785142,-0.007732839930814087,train
14.0,13.690279,-0.011185188598647401,train
14.0,13.594784,-0.014684522271606085,train
13.9,13.687246,-0.007712016500385587,train
13.6,13.505301,-0.003493741056434197,train
13.6,13.43995,-0.005919034242155353,train
13.6,13.374132,-0.008373512096479378,train
13.6,13.627905,0.0010248496980511184,train
13.7,13.451757,-0.00914277392943288,train
13.5,13.551526,0.0019047379991969846,train
13.4,13.422997,0.0008573932308991081,train
13.7,13.366971,-0.012303881194749757,train
13.7,13.3993435,-0.011094597951605733,train
13.7,13.601124,-0.003621682419751522,train
13.7,13.697888,-7.706560893944356e-05,train
13.4,13.485468,0.0031789773468954567,train
13.3,13.641335,0.012669540928388873,train
13.2,13.726387,0.019549121756350585,train
12.9,13.531606,0.02389586609999074,train
12.8,12.585242,-0.008459951471082586,train
12.8,12.353842,-0.017737187408947967,train
12.6,12.262965,-0.01355571112392839,train
12.6,12.13529,-0.01878733686519618,train
12.4,12.042662,-0.014619437199892563,train
12.3,11.964561,-0.013824223702353595,train
12.4,11.964832,-0.017860468480621353,train
12.1,11.864023,-0.00984714323804824,train
12.1,11.903879,-0.008170396599238487,train
11.9,11.813837,-0.0036334300660828384,train
11.8,11.718703,-0.003456692283749321,train
11.7,11.589031,-0.004764843571453755,train
11.7,11.579177,-0.005190170940696156,train
