Observed,Predicted,Error,phase
22.1,21.188704,-0.021051608433438722,train
21.6,21.798222,0.004567496032530329,train
20.7,21.881538,0.027747649607009903,train
21.3,21.309834,0.00023079859536941742,train
22.5,22.189077,-0.00695746345478289,train
22.8,22.495522,-0.006722026513672916,train
22.7,22.986992,0.006281681125590956,train
22.1,22.819315,0.016013480387681737,train
23.1,22.377277,-0.015891958421169382,train
23.4,22.912529,-0.010525675048617025,train
25.1,22.598278,-0.05244890210529704,train
24.6,23.496984,-0.022933161045200573,train
24.0,23.458836,-0.011402816595288709,train
24.3,23.575253,-0.015138232746703043,train
24.3,23.562286,-0.015413239268528075,train
25.9,23.674282,-0.044896617128235054,train
25.1,23.438358,-0.03423358596143937,train
25.1,23.989994,-0.022611661404199627,train
26.0,24.783268,-0.02395930930929803,train
25.2,24.896011,-0.00606813591668038,train
25.6,24.635422,-0.019201164985921962,train
27.1,24.518066,-0.05001996657174277,train
26.4,24.503601,-0.03725470337075107,train
25.5,24.617626,-0.017606057526867603,train
26.7,24.586937,-0.04120081850187321,train
27.0,25.05447,-0.03737488702540502,train
26.4,25.136965,-0.024507357677282474,train
26.7,25.074192,-0.03140191333904202,train
27.0,25.036366,-0.03773581171086827,train
27.0,25.043573,-0.03759208857963262,train
26.9,25.113739,-0.03434209214394962,train
27.9,25.891056,-0.037347167337925084,train
27.0,25.778322,-0.023147340210294222,train
26.8,26.413082,-0.007271090197562779,train
27.3,26.317104,-0.018331741774443733,train
26.7,26.244474,-0.00860385055158389,train
25.8,26.225689,0.008182298249727861,train
25.9,26.525164,0.011924884788133428,train
26.3,27.048729,0.01403463084040678,train
26.7,27.557146,0.015797832349159758,train
27.1,27.908737,0.01470196984988534,train
27.3,28.065424,0.013824959408217614,train
27.5,28.336926,0.014988746228389565,train
29.0,28.412312,-0.01023627912094469,train
29.6,28.52406,-0.018511113844976137,train
29.8,28.653069,-0.01962139436215377,train
30.4,28.743746,-0.028003870956589894,train
31.1,28.81828,-0.038080551186102825,train
30.5,28.9502,-0.02606889288102875,train
30.3,28.975552,-0.0223439109888646,train
28.5,28.913342,0.00719939845439669,train
28.0,28.394909,0.007002563045085067,train
29.8,28.22314,-0.027176373456666344,train
29.5,28.411917,-0.01878859013132736,train
29.4,28.569054,-0.014334302904346828,train
29.7,28.74392,-0.016358953816996757,train
29.6,28.833324,-0.01312052585642115,train
29.6,28.900387,-0.011959127191304922,train
29.8,28.956347,-0.014358495486174806,train
29.3,28.979595,-0.005497705602027956,train
29.6,28.9407,-0.011262247294401015,train
29.2,28.938896,-0.004491048118785129,train
29.2,28.350216,-0.014765971358127867,train
29.4,28.225866,-0.02037510901926517,train
28.7,28.207346,-0.008657138818854734,train
28.7,28.557423,-0.0024901247127688845,train
